"fips","pop_density","prop_hosts","treediversity_specrich_total","MEAN_MAT","MEAN_MAP","height_difference_NHminH","diameter_difference_NHminH","diameter_cv_t_difference_NHminH","height_cv_t_difference_NHminH","Total_pests","lat","US_L3NAME","broad_group","s_prop_hosts","s_diameter_cv_diff","s_height_cv_diff","s_height_mean_diff","s_diameter_mean_diff","s_pop_density","s_MEAN_MAP","s_MEAN_MAT","s_tree_div","temp_bin"
"01073",228.7769456,0.860487338748208,64,16.30977199,1451.889571,-1306.67440258796,0.464460047877013,56.4966986124534,25.203334008791,2,33.55705539,"Southwestern Appalachians","White / red / jack pine group",0.681918105673214,0.375012263769198,0.256784824903991,-0.286955003192234,-1.09650308802647,0.455391831175229,1.24830298173395,0.871590750132138,2.07527767507889,"High"
"01075",8.843667303,0.768037026953444,49,16.1187119,1499.82716,-1289.13968618795,0.52897202512158,59.0831832008902,25.6966434570515,1,33.77977028,"Southeastern Plains","White / red / jack pine group",0.119665128905367,0.477220433077926,0.325172548361923,-0.247954498751143,-0.579528564166336,-0.21060576962083,1.39708924689241,0.827214973747068,1.08014320967351,"High"
"01077",53.6774678,0.757594167679222,56,15.22175001,1448.490385,-1352.89851300424,0.56814824915197,46.5134006069726,22.9609751290729,4,34.90188562,"Interior Plateau","Oak / hickory group",0.0561550271121621,-0.019490227127282,-0.054074453182697,-0.389766111307709,-0.265585159704113,-0.0748409422296381,1.23775276007973,0.618885854585813,1.54453929352935,"High"
"01079",18.43012861,0.819815668202765,63,15.43396959,1457.394231,-1437.74942402204,0.54187668525574,53.1376566465451,22.6475184817301,1,34.52033016,"Interior Plateau","White / red / jack pine group",0.434566123939912,0.242275524682663,-0.0975290973013521,-0.578490482805299,-0.476115511065472,-0.181576237209802,1.26538806714296,0.668176151824831,2.00893537738519,"High"
"01081",103.8818448,0.92996632996633,41,17.21693478,1401.413043,-1339.52175675992,0.47279593515162,63.1771072844919,28.6058508665729,6,32.60162662,"Piedmont","White / red / jack pine group",1.10446692002376,0.638996956991697,0.728477355325721,-0.360013691627075,-1.02970244822583,0.0771869586426825,1.09163648606837,1.08228913886364,0.549404828123981,"High"
"01083",66.82838463,0.6947261663286,51,15.26774259,1443.011111,-1613.73809271533,0.569188923916006,42.2159772438684,25.2599766793716,2,34.81185467,"Interior Plateau","Oak / hickory group",-0.326187879219001,-0.189308279263019,0.264637225269003,-0.969922354207022,-0.257245586750224,-0.0350175961454635,1.22074646645407,0.629568129703827,1.2128278050609,"High"
"01085",5.357339812,0.898483080513419,59,18.07788301,1383.288462,-1314.20452067694,0.498717472669226,103.726197325984,30.0859657370832,1,32.15901362,"Southeastern Plains","White / red / jack pine group",0.912995951677863,2.24134490014356,0.933666383850024,-0.303703400900625,-0.821977075539074,-0.221162997533651,1.03538232788466,1.28225369521658,1.74356618661043,"High"
"01087",11.69537155,0.896991497710922,63,17.81224697,1397.882353,-1297.36299865077,0.491722058964434,66.2336012678419,27.7056960671808,1,32.38765932,"Southeastern Plains","White / red / jack pine group",0.903924626178589,0.759778134632563,0.603688467321998,-0.266244691013762,-0.878035668434614,-0.201970295256113,1.0806781089474,1.22055684627834,2.00893537738519,"High"
"01089",177.1010636,0.747634069400631,67,15.19978415,1444.647541,-1573.22950866147,0.60602923345266,46.3271943094786,24.917171535287,4,34.76314544,"Southwestern Appalachians","White / red / jack pine group",-0.0044190780187118,-0.0268484015643935,0.217113985087245,-0.879823650797483,0.0379786846958305,0.298907947983416,1.22582553515511,0.613784045560884,2.27430456815996,"High"
"01091",7.563963066,0.889659270998415,69,17.71324879,1435.855072,-1290.24887989413,0.497581555975814,88.2809749907192,30.194732298703,0,32.2475775,"Southeastern Plains","White / red / jack pine group",0.859332388300628,1.63100764682639,0.94874474402284,-0.250421553996124,-0.831079881200962,-0.214480944665598,1.19853591439359,1.19756344614853,2.40698916354734,"High"
"01093",15.5087218,0.88015526443474,50,15.55347616,1506.776786,-1278.86143016176,0.411349966410201,81.1698096850453,31.2305283724179,2,34.13704658,"Southeastern Plains","White / red / jack pine group",0.801532085868873,1.35000106716456,1.09233764640451,-0.225093725833488,-1.52210714251684,-0.190422783496362,1.4186591447191,0.695932847777747,1.1464855073672,"High"
"01095",65.59871156,0.764600179694519,52,15.21660224,1428.420455,-1251.29527310565,0.581681481345272,44.9089079249688,22.0607345756291,2,34.36846438,"Southwestern Appalachians","Oak / hickory group",0.0987633324212535,-0.082893759640102,-0.178875229311397,-0.16378141223998,-0.157134968464468,-0.0387412678004534,1.17546072602078,0.61769022921789,1.27917010275459,"High"
"01097",130.015283,0.809074219774456,49,19.22932829,1651.722222,-1157.09230052663,0.640953591672836,53.6375843514402,26.7971918133602,3,30.7846079,"Southeastern Plains","White / red / jack pine group",0.369240099220577,0.262030792404913,0.477742090479384,0.0457437016324052,0.317849248785801,0.156323719011654,1.86853346097236,1.54968933949438,1.08014320967351,"High"
